id,data_source,product_name,substance_name,INN,manufacturer,route,physical_form,physical_form_binary,API_concentration_mg_ml,API_concentration_mg_ml_min,API_concentration_mg_ml_max,API_concentration_mg_ml_op,API_concentration_mg_ml_mentioned,F_percent,F_percent_min,F_percent_max,F_percent_op,F_percent_mentioned,CL_L_per_day,CL_L_per_day_min,CL_L_per_day_max,CL_L_per_day_op,CL_L_per_day_mentioned,CL_L_per_day_per_kg,CL_kind,Vd_L,Vd_L_min,Vd_L_max,Vd_L_op,Vd_L_mentioned,Vd_L_per_kg,Vd_kind,TMDD_mentioned,TMDD_keywords_found,ex_ps80,ex_his,ex_sucr,ex_ps20,ex_nacl,ex_acet,ex_treh,ex_citr,ex_phos,ex_arg,ex_edta,ex_met,ex_sorb,ex_mann,ex_gly,is_biosimilar,extraction_date,created_at,strength_total_mg,strength_total_volume_ml,strength_label,strength_source,inn_norm
406,EMA,ZYNYZ 500 mg concentrate for solution for infusion,retifanlimab,retifanlimab,Incyte Biosciences Distribution B.V.,IV,concentrate,2.0,25.0,,,,1.0,100.0,,,=,0.0,0.232,,,=,1.0,,CL,6.0,,,=,1.0,,Vss,0.0,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:16:04,2026-04-14 09:17:09,,,,,retifanlimab
407,EMA,Skyrizi,risankizumab,risankizumab,AbbVie Deutschland GmbH & Co. KG,SC,solution,0.0,150.0,90.36,150.0,range,1.0,89.0,,,=,1.0,0.3,,,=,1.0,,CL,11.4,,,=,1.0,,Vss,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2026-04-13 18:16:55,2026-04-14 09:17:09,,,,,risankizumab
408,EMA,Skyrizi,risankizumab,risankizumab,AbbVie Deutschland GmbH & Co. KG,IV,concentrate,2.0,60.0,,,=,1.0,100.0,,,=,0.0,0.3,,,=,1.0,,CL,11.4,,,=,1.0,,Vss,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2026-04-13 18:16:55,2026-04-14 09:17:09,,,,,risankizumab
409,EMA,Blitzima,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.313,0.116,0.726,range,1.0,,CL,4.5,2.25,7.39,range,1.0,,Vd,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2026-04-13 18:18:06,2026-04-14 09:17:09,,,,,rituximab
410,EMA,Ituxredi,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 18:19:20,2026-04-14 09:17:09,,,,,rituximab
411,EMA,MabThera,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:20:54,2026-04-14 09:17:09,,,,,rituximab
412,EMA,MabThera,rituximab,rituximab,,SC,solution,,120.0,,,,0.0,71.0,,,=,1.0,,,,,1.0,,,,,,,1.0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:20:54,2026-04-14 09:17:09,,,,,rituximab
413,EMA,Ritemvia,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.313,0.116,0.726,range,1.0,,CL,4.5,2.25,7.39,range,1.0,,Vd,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 18:22:20,2026-04-14 09:17:09,,,,,rituximab
414,EMA,Rituzena,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.313,0.116,0.726,range,1.0,,CL,4.5,2.25,7.39,range,1.0,,Vd,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 18:23:29,2026-04-14 09:17:09,,,,,rituximab
415,EMA,Rixathon,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2026-04-13 18:24:21,2026-04-14 09:17:09,,,,,rituximab
416,EMA,Riximyo,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,,0.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2026-04-13 18:25:18,2026-04-14 09:17:09,,,,,rituximab
417,EMA,Ruxience,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 18:27:18,2026-04-14 09:17:09,,,,,rituximab
418,EMA,Truxima,rituximab,rituximab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,,0.0,0.23,0.091,0.67,range,1.0,,CL,4.6,1.7,7.51,range,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2026-04-13 18:28:45,2026-04-14 09:17:09,,,,,rituximab
419,EMA,EVENITY,romosozumab,romosozumab,UCB Pharma S.A.,SC,solution,0.0,90.0,,,=,1.0,81.0,,,=,1.0,,,,,1.0,,,,,,,0.0,,,1.0,"target mediated nonlinear clearance, saturable elimination, non-linear pharmacokinetics",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:32:18,2026-04-14 09:17:09,,,,,romosozumab
420,EMA,Rystiggo,rozanolixizumab,rozanolixizumab,UCB Pharma S.A.,SC,solution,0.0,140.0,,,=,1.0,70.0,,,=,1.0,0.9,,,=,1.0,,CL/F,7.0,,,=,1.0,,V/F,1.0,"nonlinear pharmacokinetics, target-mediated drug disposition",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:33:32,2026-04-14 09:17:09,,,,,rozanolixizumab
421,EMA,Kevzara,sarilumab,sarilumab,Sanofi Winthrop Industrie,SC,solution,0.0,131.6,131.6,175.0,range,1.0,80.0,,,=,1.0,,,,,0.0,,,8.3,,,=,1.0,,Vss,1.0,"parallel linear and non-linear, target-mediated elimination",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:33:57,2026-04-14 09:17:09,,,,,sarilumab
422,EMA,Enspryng 120 mg solution for injection in pre-filled syringe,satralizumab,satralizumab,Roche Registration GmbH,SC,solution,0.0,120.0,,,=,1.0,85.4,,,=,1.0,0.06,,,=,1.0,,CL,3.46,,,=,1.0,,Vc,1.0,"target-mediated elimination, Michaelis-Menten",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:35:30,2026-04-14 09:17:09,,,,,satralizumab
423,EMA,Cosentyx,secukinumab,secukinumab,Novartis Europharm Limited,SC,solution,0.0,150.0,,,=,1.0,73.0,60.0,77.0,range,1.0,0.19,0.13,0.36,range,1.0,,CL,,7.1,8.6,range,1.0,,Vz,0.0,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2026-04-13 18:36:15,2026-04-14 09:17:09,,,,,secukinumab
424,EMA,HETRONIFLY,serplulimab,serplulimab,Accord Healthcare S.L.U.,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.225,,,=,1.0,,CL,5.73,,,=,1.0,,Vd,0.0,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2026-04-13 18:37:16,2026-04-14 09:17:09,,,,,serplulimab
425,EMA,SYLVANT,siltuximab,,Recordati Netherlands B.V.,IV,lyophilized powder,1.0,20.0,,,=,1.0,100.0,,,=,0.0,,,,=,1.0,0.00354,CL,,,,,0.0,,,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:37:43,2026-04-14 09:17:09,,,,,siltuximab
426,EMA,Xevudy,sotrovimab,sotrovimab,GlaxoSmithKline Trading Services Limited,IV,concentrate,2.0,62.5,,,=,1.0,100.0,,,=,0.0,0.095,,,=,1.0,,CL,7.9,,,=,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2026-04-13 18:38:22,2026-04-14 09:17:09,,,,,sotrovimab
427,EMA,Spevigo,spesolimab,spesolimab,LEO Pharma A/S,IV,concentrate,2.0,60.0,,,=,1.0,100.0,,,=,0.0,0.184,,,=,1.0,,CL,6.4,,,=,1.0,,Vss,0.0,,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:39:13,2026-04-14 09:17:09,,,,,spesolimab
428,EMA,Spevigo,spesolimab,spesolimab,LEO Pharma A/S,SC,solution,0.0,150.0,,,=,1.0,,58.0,85.0,range,1.0,0.184,,,=,1.0,,CL,6.4,,,=,1.0,,Vss,0.0,,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:39:13,2026-04-14 09:17:09,,,,,spesolimab
429,EMA,Cejemly,sugemalimab,sugemalimab,,IV,concentrate,2.0,30.0,,,=,1.0,100.0,,,=,1.0,0.2245,0.214,0.235,range,1.0,,CL,5.15,4.74,5.56,range,1.0,,Vss,1.0,target-mediated drug disposition,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 18:40:02,2026-04-14 09:17:09,,,,,sugemalimab
431,EMA,Enjaymo 50 mg/mL solution for infusion,sutimlimab,sutimlimab,Recordati Rare Diseases,IV,solution,0.0,50.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,,CL,5.8,,,=,1.0,,Vss,1.0,non-linear clearance,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 18:41:02,2026-04-14 09:17:09,,,,,sutimlimab
432,EMA,MINJUVI,tafasitamab,tafasitamab,Incyte Biosciences Distribution B.V.,IV,lyophilized powder,1.0,40.0,,,=,1.0,100.0,,,=,0.0,0.44,,,=,1.0,,CL,7.11,,,=,1.0,,Vss,0.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2026-04-13 18:42:12,2026-04-14 09:17:09,,,,,tafasitamab
435,EMA,Teizeild,teplizumab,teplizumab,Sanofi Winthrop Industrie,IV,concentrate,2.0,1.0,,,=,1.0,100.0,,,=,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 18:45:11,2026-04-14 09:17:09,,,,,teplizumab
436,EMA,TEPEZZA,teprotumumab,teprotumumab,Amgen Europe B.V.,IV,lyophilized powder,1.0,47.6,,,=,1.0,100.0,,,=,0.0,0.27,,,=,1.0,,CL,6.76,,,=,1.0,,Vd,0.0,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2026-04-13 18:45:36,2026-04-14 09:17:09,,,,,teprotumumab
437,EMA,Tezspire,tezepelumab,tezepelumab,AstraZeneca AB,SC,solution,0.0,110.0,,,=,1.0,77.0,,,=,1.0,0.17,,,=,1.0,,CL,3.9,,,=,1.0,,Vc,1.0,target-mediated clearance,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:46:24,2026-04-14 09:17:09,,,,,tezepelumab
438,EMA,Ilumetri,tildrakizumab,tildrakizumab,"Almirall, S.A.",SC,solution,0.0,100.0,,,=,1.0,,73.0,80.0,range,1.0,,,,,1.0,,CL,,,,,1.0,,Vd,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:47:35,2026-04-14 09:17:09,,,,,tildrakizumab
439,EMA,Tevimbra,tislelizumab,tislelizumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.153,,,=,1.0,,CL,6.42,,,=,1.0,,Vss,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:48:44,2026-04-14 09:17:09,,,,,tislelizumab
440,EMA,Tizveni,tislelizumab,tislelizumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.153,,,=,1.0,,CL,6.42,,,=,1.0,,Vss,0.0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2026-04-13 18:49:33,2026-04-14 09:17:09,,,,,tislelizumab
441,EMA,EVUSHELD,tixagevimab + cilgavimab,tixagevimab + cilgavimab,AstraZeneca AB,IV,solution,0.0,100.0,,,=,1.0,100.0,,,=,1.0,0.05,,,=,1.0,,CL,,,,,1.0,,,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 18:50:05,2026-04-14 09:17:09,,,,,tixagevimab
442,EMA,Avtozma,tocilizumab,tocilizumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.228,,,=,1.0,,CL,7.07,,,=,1.0,,Vss,1.0,"non-linear clearance, concentration-dependent non-linear clearance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 18:51:06,2026-04-14 09:17:09,,,,,tocilizumab
443,EMA,RoActemra 20 mg/mL concentrate for solution for infusion,tocilizumab,tocilizumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,0.0,0.228,,,=,1.0,,CL,7.07,,,=,1.0,,Vss,1.0,"concentration-dependent non-linear clearance, non-linear clearance",1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 18:56:50,2026-04-14 09:17:09,,,,,tocilizumab
444,EMA,RoActemra 20 mg/mL concentrate for solution for infusion,tocilizumab,tocilizumab,,SC,solution,,180.0,,,,0.0,79.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,1.0,"concentration-dependent non-linear clearance, non-linear clearance",1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 18:56:50,2026-04-14 09:17:09,,,,,tocilizumab
445,EMA,Tocilizumab STADA 20 mg/mL concentrate for solution for infusion,tocilizumab,tocilizumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.228,,,=,1.0,,CL,7.07,,,=,1.0,,Vss,1.0,"non-linear clearance,concentration-dependent clearance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:00:12,2026-04-14 09:17:09,,,,,tocilizumab
446,EMA,Tyenne,tocilizumab,tocilizumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.228,,,=,1.0,,CL,7.07,,,=,1.0,,Vss,1.0,"concentration-dependent non-linear clearance, non-linear clearance",1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2026-04-13 19:01:17,2026-04-14 09:17:09,,,,,tocilizumab
447,EMA,LOQTORZI,toripalimab,toripalimab,Topalliance Biosciences Europe Limited,IV,concentrate,2.0,40.0,,,=,1.0,100.0,,,=,1.0,0.20376,,,=,1.0,,CL,3.8,,,=,1.0,,Vss,0.0,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2026-04-13 19:02:31,2026-04-14 09:17:09,,,,,toripalimab
448,EMA,Adtralza,tralokinumab,tralokinumab,LEO Pharma A/S,SC,solution,0.0,150.0,,,=,1.0,76.0,,,=,1.0,0.149,,,=,1.0,,CL,4.2,,,=,1.0,,Vd,0.0,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 19:03:05,2026-04-14 09:17:09,,,,,tralokinumab
449,EMA,Dazublys,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,,0.0,0.1413333333,0.112,0.176,range,1.0,,CL,2.9566666667,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non -linear elimination, non -linear elimination, Michaelis -Menten constant",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:03:40,2026-04-14 09:17:09,,,,,trastuzumab
450,EMA,Herceptin 150 mg powder for concentrate for solution for infusion,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.1413333333333333,0.112,0.176,range,1.0,,CL,2.9566666666666666,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and nonlinear, Michaelis-Menten, non-linear elimination",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 19:05:28,2026-04-14 09:17:09,,,,,trastuzumab
451,EMA,Herceptin 150 mg powder for concentrate for solution for infusion,trastuzumab,trastuzumab,,SC,solution,,120.0,,,,0.0,77.1,,,=,1.0,0.111,,,=,1.0,,CL,2.91,,,=,1.0,,Vc,1.0,"parallel linear and nonlinear, Michaelis-Menten, non-linear elimination",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 19:05:28,2026-04-14 09:17:09,,,,,trastuzumab
452,EMA,Herwenda,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.1413333333333333,0.112,0.176,range,1.0,,CL,2.956666666666667,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear, Michaelis-Menten, non-linear elimination",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:06:40,2026-04-14 09:17:09,,,,,trastuzumab
453,EMA,Herzuma,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,,0.0,0.1413333333333333,0.112,0.176,range,1.0,,CL,2.9566666666666666,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and nonlinear, non-linear elimination, Michaelis-Menten",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:07:23,2026-04-14 09:17:09,,,,,trastuzumab
454,EMA,KANJINTI,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,,0.0,0.1413333333333333,0.112,0.176,range,1.0,,CL,2.9566666666666666,2.62,3.63,range,1.0,,Vc,1.0,"non-linear elimination, parallel linear and non-linear elimination, Michaelis-Menten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:08:33,2026-04-14 09:17:09,,,,,trastuzumab
455,EMA,Ogivri,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,,0.0,0.141,0.112,0.176,range,1.0,,CL,2.957,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear elimination, non-linear elimination, Michaelis-Menten",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2026-04-13 19:09:31,2026-04-14 09:17:09,,,,,trastuzumab
456,EMA,Ontruzant,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.141,0.112,0.176,range,1.0,,CL,2.957,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear elimination, non-linear elimination, Michaelis-Menten",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:10:28,2026-04-14 09:17:09,,,,,trastuzumab
457,EMA,Trazimera,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.1413333333,0.112,0.176,range,1.0,,CL,2.9566666667,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear elimination, non-linear elimination, Michaelis-Menten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:11:30,2026-04-14 09:17:09,,,,,trastuzumab
458,EMA,Tuznue,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.1413333333333333,0.112,0.176,range,1.0,,CL,2.956666666666667,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear, non-linear elimination, Michaelis-Menten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:12:12,2026-04-14 09:17:09,,,,,trastuzumab
459,EMA,Zercepac,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,0.0,0.1413333333,0.112,0.176,range,1.0,,CL,2.9566666667,2.62,3.63,range,1.0,,Vc,1.0,"parallel linear and non-linear elimination, non-linear elimination, Michaelis-Menten",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 19:13:04,2026-04-14 09:17:09,,,,,trastuzumab
460,EMA,IMJUDO,Tremelimumab,Tremelimumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,0.0,0.309,,,=,1.0,,CL,6.33,,,=,1.0,,Vd,1.0,target-mediated disposition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 19:13:58,2026-04-14 09:17:09,,,,,tremelimumab
461,EMA,Tremelimumab AstraZeneca,tremelimumab,tremelimumab,AstraZeneca AB,IV,concentrate,2.0,20.0,,,=,1.0,,,,,0.0,0.309,,,=,1.0,,CL,6.33,,,=,1.0,,Vss,1.0,target mediated disposition,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2026-04-13 19:14:19,2026-04-14 09:17:09,,,,,tremelimumab
462,EMA,Briumvi 150 mg concentrate for solution for infusion,ublituximab,ublituximab,"Neuraxpharm Pharmaceuticals, S.L.",IV,concentrate,2.0,25.0,,,=,1.0,100.0,,,=,0.0,,,,,0.0,,,3.18,,,=,1.0,,Vc,0.0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2026-04-13 19:14:40,2026-04-14 09:17:09,,,,,ublituximab
463,EMA,ABSIMKY,ustekinumab,ustekinumab,Accord Healthcare S.L.U.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:15:03,2026-04-14 09:17:09,,,,,ustekinumab
464,EMA,ABSIMKY,ustekinumab,ustekinumab,Accord Healthcare S.L.U.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.465,,,=,1.0,,CL/F,15.7,,,=,1.0,,V/F,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:15:03,2026-04-14 09:17:09,,,,,ustekinumab
465,EMA,Eksunbi,ustekinumab,ustekinumab,Samsung Bioepis NL B.V.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:15:35,2026-04-14 09:17:09,,,,,ustekinumab
466,EMA,Eksunbi,ustekinumab,ustekinumab,Samsung Bioepis NL B.V.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:15:35,2026-04-14 09:17:09,,,,,ustekinumab
467,EMA,Fymskina,ustekinumab,ustekinumab,Formycon AG,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:16:26,2026-04-14 09:17:09,,,,,ustekinumab
468,EMA,Fymskina,ustekinumab,ustekinumab,Formycon AG,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:16:26,2026-04-14 09:17:09,,,,,ustekinumab
469,EMA,IMULDOSA,ustekinumab,ustekinumab,Accord Healthcare S.L.U.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:17:20,2026-04-14 09:17:09,,,,,ustekinumab
470,EMA,IMULDOSA,ustekinumab,ustekinumab,Accord Healthcare S.L.U.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:17:20,2026-04-14 09:17:10,,,,,ustekinumab
471,EMA,Otulfi,ustekinumab,ustekinumab,Fresenius Kabi Deutschland GmbH,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:18:23,2026-04-14 09:17:10,,,,,ustekinumab
472,EMA,Otulfi,ustekinumab,ustekinumab,Fresenius Kabi Deutschland GmbH,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:18:23,2026-04-14 09:17:10,,,,,ustekinumab
473,EMA,Pyzchiva,ustekinumab,ustekinumab,Samsung Bioepis NL B.V.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:19:24,2026-04-14 09:17:10,,,,,ustekinumab
474,EMA,Pyzchiva,ustekinumab,ustekinumab,Samsung Bioepis NL B.V.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:19:24,2026-04-14 09:17:10,,,,,ustekinumab
475,EMA,Qoyvolma,ustekinumab,ustekinumab,Celltrion Healthcare Hungary Kft.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:20:09,2026-04-14 09:17:10,,,,,ustekinumab
476,EMA,Qoyvolma,ustekinumab,ustekinumab,Celltrion Healthcare Hungary Kft.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:20:09,2026-04-14 09:17:10,,,,,ustekinumab
477,EMA,STELARA,ustekinumab,ustekinumab,Janssen-Cilag International NV,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-04-13 19:20:53,2026-04-14 09:17:10,,,,,ustekinumab
478,EMA,STELARA,ustekinumab,ustekinumab,Janssen-Cilag International NV,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-04-13 19:20:53,2026-04-14 09:17:10,,,,,ustekinumab
479,EMA,Steqeyma,ustekinumab,ustekinumab,Celltrion Healthcare Hungary Kft.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:21:54,2026-04-14 09:17:10,,,,,ustekinumab
